i_index,alpha_i,phi_A,phi_B,phi_C,phi_D,phi_E,total_CS_change_per_trip,CS_toll_per_trip,CS_other_per_trip,trips_23,trips_25,trip_weight,phi_A_weighted,phi_B_weighted,phi_C_weighted,phi_D_weighted,phi_E_weighted,total_CS_change,CS_toll,CS_other,direct_CS_change_per_trip,direct_CS_change,decomposition_error,origin_county,Pop_group,Trip_purpose,Time_period,Trip_num,origin_region
303,0.028033801329957704,-0.0030899530660029955,-0.201367539055893,-0.018735477376330287,0.0,0.0,-0.22319296949822626,-0.02182543044233328,-0.201367539055893,43215.3998060537,43628.69008014684,43422.04494310026,-134.17208090405254,-8743.790330966483,-813.5327406654519,0.0,0.0,-9691.495152535987,-947.7048215695044,-8743.790330966483,-0.22319296949821832,-9691.495152535643,-3.4378899727016687e-10,36047,Student,Other,Overnight,43215,NYC
304,0.0356421964229023,-0.017864418268831523,0.11191664027302228,-0.017676999172542583,0.0,0.0,0.07637522283164819,-0.03554141744137411,0.11191664027302228,207128.08013752342,207128.05508464357,207128.0676110835,-3700.222435019211,23181.07743327587,-3661.4026797714673,0.0,0.0,15819.452318485195,-7361.625114790679,23181.07743327587,0.07637522283164816,15819.452318485188,7.275957614183426e-12,36047,Student,Other,Peak,207126,NYC
305,0.054662282421105,-0.000867316242176335,0.2063959856689096,-0.0012300456063380118,0.0,0.0,0.20429862382039524,-0.0020973618485143467,0.2063959856689096,21371.206878072117,21487.844438033993,21429.525658053055,-18.58617566536393,4422.9680706110485,-26.359293881595853,0.0,0.0,4378.022601064089,-44.94546954695978,4422.9680706110485,0.20429862382039526,4378.022601064089,0.0,36059,LowIncome,Commute,Overnight,21371,NYS
306,0.0459561640305671,-0.005170219576097351,0.07211611319438009,0.00605112431557954,0.0,0.0,0.07299701793386228,0.0008809047394821891,0.07211611319438009,229354.19963754446,229354.06519474456,229354.1324161445,-1185.8112252767742,16540.128574921517,1387.8503675419815,0.0,0.0,16742.167717186723,202.0391422652073,16540.128574921517,0.07299701793386228,16742.167717186723,0.0,36059,LowIncome,Commute,Peak,229354,NYS
307,0.0534696315933919,-0.0015274479488247108,0.11352520853787283,-0.006800167307103777,0.0,0.0,0.10519759328194433,-0.008327615255928487,0.11352520853787283,64908.548669157,65381.59923929805,65145.073954227526,-99.50570958741892,7395.608105868828,-442.9974021223958,0.0,0.0,6853.104994159013,-542.5031117098147,7395.608105868828,0.10519759328194433,6853.104994159013,0.0,36059,LowIncome,Other,Overnight,64908,NYS
308,0.0666642693677195,-0.005549338855800069,0.019231229983106248,-0.00508911272390996,0.0,0.0,0.008592778403396218,-0.01063845157971003,0.019231229983106248,345507.5490749384,345507.2799110832,345507.41449301085,-1917.3377202130848,6644.532548983509,-1758.326179301614,0.0,0.0,2968.868649468809,-3675.6638995146996,6644.532548983509,0.008592778403396218,2968.868649468809,0.0,36059,LowIncome,Other,Peak,345507,NYS
309,0.0358258339923212,-0.0014979889036733692,-0.11857908350254777,-0.0014790750958604006,0.0,0.0,-0.12155614750208153,-0.00297706399953377,-0.11857908350254777,76821.21966029619,77621.75243981714,77221.48605005667,-115.67692922815277,-9156.853042520497,-114.21637688197016,0.0,0.0,-9386.74634863062,-229.89330611012292,-9156.853042520497,-0.12155614750208153,-9386.74634863062,0.0,36059,NotLowIncome,Commute,Overnight,76821,NYS
310,0.0276844799617658,-0.01067422856957297,0.08236985845923203,0.01600388719424806,0.0,0.0,0.08769951708390712,0.0053296586246750904,0.08236985845923203,972326.2148487865,972325.1305786609,972325.6727137237,-10378.826474610087,80090.32803770699,15560.990382181793,0.0,0.0,85272.4919452787,5182.163907571707,80090.32803770699,0.08769951708390714,85272.49194527871,-1.4551915228366852e-11,36059,NotLowIncome,Commute,Peak,972326,NYS
311,0.0316658257335616,-0.0031580286196342565,0.12651505546664293,-0.022504510334712253,0.0,0.0,0.10085251651229643,-0.02566253895434651,0.12651505546664293,252138.9277777822,255246.18386253947,253692.55582016084,-801.168351868229,32095.927771062055,-5709.226744294375,0.0,0.0,25585.532674899456,-6510.395096162604,32095.927771062055,0.10085251651229644,25585.53267489946,-3.637978807091713e-12,36059,NotLowIncome,Other,Overnight,252137,NYS
312,0.020677710617295,-0.014381313062151829,0.027026528879539803,-0.03291784313660803,0.0,0.0,-0.020272627319220058,-0.047299156198759865,0.027026528879539803,1360038.7335385347,1360037.1053561922,1360037.9194473634,-19559.131095970162,36757.104107213396,-44769.51489220706,0.0,0.0,-27571.54188096383,-64328.645988177224,36757.104107213396,-0.02027262731922006,-27571.541880963832,3.637978807091713e-12,36059,NotLowIncome,Other,Peak,1360037,NYS
313,0.0422950629615494,-0.002390208923075486,-0.1855527270871878,-0.01011130108139187,0.0,0.0,-0.19805423709165518,-0.012501510004467356,-0.1855527270871878,21723.4156156793,21987.30134817131,21855.358481925305,-52.238872860511364,-4055.3213677893414,-220.98610985249832,0.0,0.0,-4328.546350502351,-273.2249827130097,-4055.3213677893414,-0.1980542370916552,-4328.546350502352,9.094947017729282e-13,36059,Senior,Commute,Overnight,21723,NYS
314,0.0480594277087352,-0.011182451383216609,-0.0010435894081246592,-0.001874268281155079,0.0,0.0,-0.014100309072496346,-0.013056719664371687,-0.0010435894081246592,183740.4441540387,183738.88526431884,183739.6647091788,-2054.6598677789125,-191.74876794287522,-344.37742555448307,0.0,0.0,-2590.78606127627,-2399.037293333395,-191.74876794287522,-0.014100309072500965,-2590.786061277119,8.490133041050285e-10,36059,Senior,Commute,Peak,183740,NYS
315,0.0395937767091697,-0.0015715885098795824,0.08128059085373827,-0.009080853642593763,0.0,0.0,0.07062814870126494,-0.010652442152473345,0.08128059085373827,65565.48088801967,65982.60322983855,65774.0420589291,-103.36972874814937,5346.153001388389,-597.2844494189417,0.0,0.0,4645.498823221299,-700.654178167091,5346.153001388389,0.07062814870127053,4645.4988232216665,-3.67435859516263e-10,36059,Senior,Other,Overnight,65565,NYS
316,0.0442705807156651,-0.006960316230666012,0.00543072741877073,-0.009515099328809267,0.0,0.0,-0.011044688140704549,-0.01647541555947528,0.00543072741877073,320374.1696266485,320374.0356865166,320374.10265658255,-2229.9050666056705,1739.8644235611714,-3048.39140915552,0.0,0.0,-3538.432052200019,-5278.29647576119,1739.8644235611714,-0.011044688140699532,-3538.432052198412,-1.6070771380327642e-09,36059,Senior,Other,Peak,320374,NYS
317,0.0533403201707324,-0.0008686521600205347,-0.1700238880390056,-0.0024183226887297816,0.0,0.0,-0.17331086288775588,-0.0032869748487503164,-0.1700238880390056,15292.064231115972,15372.415515921057,15332.239873518514,-13.318383284084828,-2606.847035642289,-37.07830355517726,0.0,0.0,-2657.243722481551,-50.39668683926209,-2606.847035642289,-0.17331086288775585,-2657.2437224815503,-4.547473508864641e-13,36059,Student,Commute,Overnight,15292,NYS
318,0.077796230066411,-0.0006816113077722607,0.09238515761411586,0.003072192344338946,0.0,0.0,0.09477573865068255,0.002390581036566685,0.09238515761411586,612065.1030391363,612065.34527874,612065.2241589382,-417.1905778808958,56545.74220404266,1880.3820958971905,0.0,0.0,58008.93372205895,1463.1915180162948,56545.74220404266,0.09477573865068258,58008.93372205897,-2.1827872842550278e-11,36059,Student,Commute,Peak,612065,NYS
319,0.0381207077940872,-0.0017318078803292333,0.04781443639765915,-0.010696211026092266,0.0,0.0,0.03538641749123765,-0.0124280189064215,0.04781443639765915,44735.36881744243,45036.41267325027,44885.89074534635,-77.73373930838781,2146.19356819564,-480.1089595063464,0.0,0.0,1588.3508693809063,-557.8426988147343,2146.19356819564,0.03538641749123765,1588.3508693809063,0.0,36059,Student,Other,Overnight,44735,NYS
320,0.04696758856458891,-0.005298480641602069,0.016072653815969583,-0.006672587802798126,0.0,0.0,0.004101585371569389,-0.011971068444400195,0.016072653815969583,244768.3796523973,244768.25679587226,244768.3182241348,-1296.900195788073,3934.076443933597,-1633.2380946937722,0.0,0.0,1003.9381534517522,-2930.138290481845,3934.076443933597,0.00410158537156939,1003.9381534517527,-4.547473508864641e-13,36059,Student,Other,Peak,244768,NYS
321,0.04819142076231228,-0.001964161221102325,0.006041206433865825,-0.0013379235136180565,0.0,0.0,0.0027391216991454427,-0.0033020847347203816,0.006041206433865825,20851.94475483856,20963.62986109978,20907.78730796917,-41.06626504936842,126.30825920280158,-27.97302025705712,0.0,0.0,57.26897389637604,-69.03928530642554,126.30825920280158,0.0027391216991454427,57.26897389637604,0.0,36061-0,LowIncome,Commute,Overnight,20851,Manhattan
322,0.0386916661908589,-0.01226143178472175,-0.08570760226552783,0.0188721845393165,0.0,0.0,-0.07909684951093307,0.0066107527545947505,-0.08570760226552783,206231.68932566445,206235.92550321802,206233.80741444125,-2528.7217613156145,-17675.805139582397,3892.0824717711953,0.0,0.0,-16312.444429126812,1363.3607104555808,-17675.805139582397,-0.07909684951093307,-16312.444429126812,0.0,36061-0,LowIncome,Commute,Peak,206229,Manhattan
323,0.0450538574377925,-0.0020259928271982616,0.21465856787798548,-0.006517091024505957,0.0,0.0,0.20611548402628127,-0.00854308385170422,0.21465856787798548,40859.081838280865,41180.051857026636,41019.566847653754,-83.10534820812612,8805.201474492646,-267.3282509319664,0.0,0.0,8454.767875352554,-350.43359914009255,8805.201474492646,0.20611548402628127,8454.767875352554,0.0,36061-0,LowIncome,Other,Overnight,40856,Manhattan
324,0.0573887023330507,-0.01577507075586789,0.086951111864781,-0.009201134364215149,0.0,0.0,0.061974906744697945,-0.024976205120083042,0.086951111864781,194025.84569779292,194030.29749479267,194028.07159629278,-3060.8065580561197,16870.95655827699,-1785.2783571870468,0.0,0.0,12024.87164303382,-4846.0849152431665,16870.95655827699,0.06197490674469796,12024.871643033825,-3.637978807091713e-12,36061-0,LowIncome,Other,Peak,194021,Manhattan
325,0.028768889152621838,-0.004164070717693634,-0.6528438583148845,-0.028536040769047935,0.0,0.0,-0.685543969801626,-0.03270011148674157,-0.6528438583148845,51039.83478516864,51573.00643507557,51306.420610122106,-213.64356369228264,-33495.08158743842,-1464.0821102443656,0.0,0.0,-35172.80726137507,-1677.7256739366483,-33495.08158743842,-0.6855439698016338,-35172.80726137547,4.001776687800884e-10,36061-0,NotLowIncome,Commute,Overnight,51038,Manhattan
326,0.01899751479575746,-0.029401554097658922,-0.07800605710577227,0.001880874784497236,0.0,0.0,-0.10552673641893395,-0.027520679313161687,-0.07800605710577227,564313.223778491,564324.471101186,564318.8474398386,-16591.851121330947,-44020.288239255635,1061.413090566135,0.0,0.0,-59550.726270020445,-15530.438030764812,-44020.288239255635,-0.10552673641893395,-59550.726270020445,0.0,36061-0,NotLowIncome,Commute,Peak,564306,Manhattan
327,0.028960418080973924,-0.009321131945555556,0.21986523979694386,-0.0353076264815038,0.0,0.0,0.1752364813698845,-0.04462875842705935,0.21986523979694386,91253.53425970578,93903.70650743724,92578.62038357151,-862.9375359327692,20354.820570704185,-3268.731348676077,0.0,0.0,16223.15168609534,-4131.6688846088455,20354.820570704185,0.1752364813698845,16223.15168609534,0.0,36061-0,NotLowIncome,Other,Overnight,91245,Manhattan
328,0.0174322732837644,-0.06348732462553949,0.14848301710898162,-0.07189636473032232,0.0,0.0,0.01309932775311981,-0.1353836893558618,0.14848301710898162,428898.47033010557,428903.8671681521,428901.1687491288,-27229.787732649234,63684.53957743911,-30836.434861648886,0.0,0.0,5618.316983140986,-58066.222594298124,63684.53957743911,0.013099327753132562,5618.316983146456,-5.4697011364623904e-09,36061-0,NotLowIncome,Other,Peak,428885,Manhattan
329,0.03371523710091605,-0.009032611235356659,-0.4016127264421331,-0.046687731550771744,0.0,0.0,-0.45733306922826145,-0.055720342786128405,-0.4016127264421331,12366.082466787422,12664.026910897457,12515.05468884244,-113.04362359354126,-5026.205235158413,-584.2995136559031,0.0,0.0,-5723.548372407858,-697.3431372494443,-5026.205235158413,-0.4573330692282647,-5723.548372407899,4.092726157978177e-11,36061-0,Senior,Commute,Overnight,12364,Manhattan
330,0.03864344487296402,-0.05119997207701835,-0.005037336581177696,-0.0416419908285006,0.0,0.0,-0.09787929948669666,-0.09284196290551895,-0.005037336581177696,95936.9638189855,95940.91037684993,95938.93709791772,-4912.070900512207,-483.27671740264685,-3995.0883387275853,0.0,0.0,-9390.435956642441,-8907.159239239792,-483.27671740264685,-0.09787929948669664,-9390.43595664244,-1.8189894035458565e-12,36061-0,Senior,Commute,Peak,95933,Manhattan
331,0.0292880594555483,-0.0036522227569904986,-0.01021364451547294,-0.0197754465753033,0.0,0.0,-0.03364131384776674,-0.0234276693322938,-0.01021364451547294,21406.76876161268,22119.42266838462,21763.09571499865,-79.48367343288048,-222.2805231892086,-430.37493662516795,0.0,0.0,-732.1391332472571,-509.85861005804844,-222.2805231892086,-0.03364131384776674,-732.1391332472571,0.0,36061-0,Senior,Other,Overnight,21404,Manhattan
332,0.0336362260788166,-0.01788851616442611,0.015967090314954194,-0.022330920779076953,0.0,0.0,-0.024252346628548867,-0.040219436943503065,0.015967090314954194,96833.81321287675,96833.47566222359,96833.64443755016,-1732.2102137814063,1546.1515462605253,-2162.3844426842384,0.0,0.0,-2348.4431102051194,-3894.594656465645,1546.1515462605253,-0.024252346628548863,-2348.443110205119,-4.547473508864641e-13,36061-0,Senior,Other,Peak,96832,Manhattan
333,0.04551251558723094,-0.0013429129800854908,0.1527368396332558,-0.00312896036531748,0.0,0.0,0.14826496628785282,-0.0044718733454029705,0.1527368396332558,10791.570137187588,10829.916796843827,10810.743467015707,-14.517887726229814,1651.1987912378459,-33.82638782790703,0.0,0.0,1602.854515683709,-48.344275554136836,1651.1987912378459,0.14826496628785282,1602.854515683709,0.0,36061-0,Student,Commute,Overnight,10791,Manhattan
334,0.0659486078485034,-0.005399181360070613,0.024033165798441364,-0.0008631694318298004,0.0,0.0,0.017770815006540947,-0.006262350791900414,0.024033165798441364,299539.5005603818,299540.1124578403,299539.8065091111,-1617.2697399031508,7198.889833066512,-258.55360459487775,0.0,0.0,5323.066488568483,-1875.8233444980285,7198.889833066512,0.017770815006540958,5323.0664885684855,-2.7284841053187847e-12,36061-0,Student,Commute,Peak,299538,Manhattan
335,0.028033801329957704,-0.004453203639963398,0.18753174007863432,-0.02578072724617903,0.0,0.0,0.1572978091924919,-0.030233930886142426,0.18753174007863432,17693.081163699182,17936.310927427807,17814.696045563494,-79.3324692749449,3340.820948396488,-459.27581972425656,0.0,0.0,2802.2126593972866,-538.6082889992015,3340.820948396488,0.15729780919249192,2802.212659397287,-4.547473508864641e-13,36061-0,Student,Other,Overnight,17690,Manhattan
336,0.0356421964229023,-0.02464553303194487,0.18132576095100608,-0.01903059918634757,0.0,0.0,0.13764962873271364,-0.043676132218292446,0.18132576095100608,85235.93082769733,85239.11837182917,85237.52459976324,-2100.7242280846785,15455.759009632171,-1622.1211662945354,0.0,0.0,11732.913615252955,-3722.845394379214,15455.759009632171,0.13764962873270742,11732.913615252426,5.293259164318442e-10,36061-0,Student,Other,Peak,85232,Manhattan
337,0.04819142076231229,0.0008008665946149873,-0.010808149380433714,0.047138234614597554,0.0,0.0,0.037130951828778826,0.04793910120921254,-0.010808149380433714,42672.769896843565,42686.5587823919,42679.66433961773,34.18071743898036,-461.28818768935827,2011.8440309131734,0.0,0.0,1584.7365606627955,2046.0247483521537,-461.28818768935827,0.037130951828778826,1584.7365606627955,0.0,36061-1,LowIncome,Commute,Overnight,42672,CRZ
338,0.0386916661908589,0.0010881527552230393,0.0003415914753651289,0.06688221017961064,0.0,0.0,0.06831195441019881,0.06797036293483369,0.0003415914753651289,334129.4176046361,334164.2455502552,334146.8315774456,363.6027954300463,114.14170918712288,22348.478620413676,0.0,0.0,22826.223125030847,22712.081415843724,114.14170918712288,0.06831195441019881,22826.223125030847,0.0,36061-1,LowIncome,Commute,Peak,334128,CRZ
339,0.04505385743779249,0.0010120448114254166,0.005189806554296333,-0.0374773434065349,0.0,0.0,-0.031275492040813146,-0.03646529859510948,0.005189806554296333,43054.92811485954,43064.29401797814,43059.611066418845,43.57825596176564,223.47105173795143,-1613.7598308880094,0.0,0.0,-1346.7105231882922,-1570.181574926244,223.47105173795143,-0.031275492040813146,-1346.7105231882922,0.0,36061-1,LowIncome,Other,Overnight,43054,CRZ
340,0.0573887023330507,0.0009577249993551424,0.006867780369369777,-0.05094409496015164,0.0,0.0,-0.04311858959142672,-0.0499863699607965,0.006867780369369777,198716.25327190684,198724.40173164586,198720.32750177634,190.31942552849245,1364.7675642114327,-10123.627234762927,0.0,0.0,-8568.540245023001,-9933.307809234435,1364.7675642114327,-0.043118589591426726,-8568.540245023003,1.8189894035458565e-12,36061-1,LowIncome,Other,Peak,198713,CRZ
341,0.028768889152621838,0.001858252856674842,0.010586000659243186,0.04752029582962637,0.0,0.0,0.0599645493455444,0.04937854868630121,0.010586000659243186,158851.71370801365,158888.36959900695,158870.0416535103,295.22070874268667,1681.7983656780525,7549.551377839874,0.0,0.0,9526.570452260612,7844.7720865825595,1681.7983656780525,0.0599645493455444,9526.570452260612,0.0,36061-1,NotLowIncome,Commute,Overnight,158849,CRZ
342,0.01899751479575746,0.002836524846358656,0.004080935019266281,0.10470276064560365,0.0,0.0,0.11162022051122858,0.1075392854919623,0.004080935019266281,1371982.1405725628,1372089.7279503667,1372035.9342614647,3891.814017629556,5599.189491819341,143655.95002214532,0.0,0.0,153146.95353159422,147547.7640397749,5599.189491819341,0.1116202205112286,153146.95353159422,0.0,36061-1,NotLowIncome,Commute,Peak,1371974,CRZ
